pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,3557.8497,1484.2690,669.3000,360.3923,1126.0577,1126.0577,0.0000,96.3654,0,1733398340
0xab297f94235de777b85024ed1208ff43852385d90000000000000000000005bb,arbitrum,wUSDL/GHO,0.9979,1247.2880,562.4384,302.8514,946.2694,0.0000,946.2694,80.9795,0,1732732263
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1.0235,1176.8132,530.6593,285.7396,892.8029,0.0000,892.8029,76.4040,0,1733389187
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,3528.0424,1106.5184,498.9613,268.6715,839.4729,0.0000,839.4729,71.8401,0,1733398840
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,3548.7406,965.9371,435.5691,234.5372,732.8193,0.0000,732.8193,62.7130,0,1733344919
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,3535.6464,687.8618,310.1768,167.0183,0.0000,0.0000,0.0000,-477.1951,0,1733411598
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,3529.5498,675.3719,304.5448,163.9857,0.0000,0.0000,0.0000,-468.5305,0,1733415526
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,3583.9711,529.7847,238.8953,128.6359,0.0000,0.0000,0.0000,-367.5312,0,1733311909
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,3521.8737,419.3392,189.0922,101.8189,0.0000,0.0000,0.0000,-290.9111,0,1733305325
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0150,366.2414,165.1489,88.9263,0.0000,0.0000,0.0000,-254.0752,0,1733389278
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,3546.3442,154.6311,69.7277,37.5457,0.0000,0.0000,0.0000,-107.2733,0,1733399115
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0431,129.0812,58.2064,31.3419,0.0000,0.0000,0.0000,-89.5484,0,1733389883
0x38161e9efb8de52d00a1eb0f773223fd28fdd7c20002000000000000000005a0,arbitrum,ECLP-GHO-USDe-rh,1.0046,122.7316,55.3432,29.8002,0.0000,0.0000,0.0000,-85.1434,0,1733287265
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0144,66.3647,29.9258,16.1139,0.0000,0.0000,0.0000,-46.0397,0,1733415045
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0112,54.7935,24.7080,13.3043,0.0000,0.0000,0.0000,-38.0123,0,1733362582
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0144,42.3820,19.1113,10.2907,0.0000,0.0000,0.0000,-29.4020,0,1733350261
0xa899c63ba9ff275d6bfc83e43ee8e58ff6987584000200000000000000000594,arbitrum,ECLP-rETH-wstETH,3510.5248,27.3267,12.3224,6.6351,0.0000,0.0000,0.0000,-18.9575,0,1733148325
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0159,22.6521,10.2145,5.5001,0.0000,0.0000,0.0000,-15.7146,0,1733400639
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1732105215
